,date,price_agg,price_spy,price_mergaai
3850,2019-09-20,112.92,298.28,57.98
3851,2019-09-23,112.97,298.21,57.84
3852,2019-09-24,113.28,295.87,58.02
3853,2019-09-25,112.81,297.62,57.59
3854,2019-09-26,113.0,297.0,57.66
3855,2019-09-27,113.14,295.4,57.59
3856,2019-09-30,113.17,296.77,57.51
3857,2019-10-01,113.12,293.24,57.62
3858,2019-10-02,113.2,288.06,56.99
3859,2019-10-03,113.64,290.42,57.0
3860,2019-10-04,113.82,294.35,57.33
3861,2019-10-07,113.51,293.08,57.51
3862,2019-10-08,113.55,288.53,57.24
3863,2019-10-09,113.49,291.27,57.21
3864,2019-10-10,113.1,293.24,57.34
3865,2019-10-11,112.73,296.28,57.79
3866,2019-10-14,112.92,295.95,57.69
3867,2019-10-15,112.55,298.88,57.93
3868,2019-10-16,112.75,298.4,58.03
3869,2019-10-17,112.72,299.28,58.32
3870,2019-10-18,112.8,297.97,58.22
3871,2019-10-21,112.49,299.99,58.26
3872,2019-10-22,112.66,299.01,58.36
3873,2019-10-23,112.75,299.88,58.28
3874,2019-10-24,112.78,300.37,58.39
3875,2019-10-25,112.62,301.6,58.41
3876,2019-10-28,112.38,303.3,58.56
3877,2019-10-29,112.39,303.21,58.64
3878,2019-10-30,112.71,304.14,58.56
3879,2019-10-31,113.15,303.33,58.69
3880,2019-11-04,112.65,307.37,59.14
3881,2019-11-05,112.23,307.03,59.07
3882,2019-11-06,112.4,307.1,59.0
3883,2019-11-07,111.87,308.18,59.2
3884,2019-11-08,111.81,308.94,58.88
3885,2019-11-11,111.83,308.35,58.88
3886,2019-11-12,111.95,309.0,59.03
3887,2019-11-13,112.15,309.1,58.91
3888,2019-11-14,112.47,309.55,58.93
3889,2019-11-15,112.41,311.79,59.07
3890,2019-11-18,112.62,312.02,59.27
3891,2019-11-19,112.7,311.93,59.35
3892,2019-11-20,112.97,310.77,59.33
3893,2019-11-21,112.81,310.27,59.23
3894,2019-11-22,112.87,310.96,59.28
3895,2019-11-25,112.98,313.37,59.45
3896,2019-11-26,113.14,314.08,59.51
3897,2019-11-27,113.0,315.48,59.61
3898,2019-11-29,112.86,314.31,59.54
3899,2019-12-02,112.49,311.64,59.36
3900,2019-12-03,113.0,309.55,58.93
3901,2019-12-04,112.81,311.46,59.34
3902,2019-12-05,112.68,312.02,59.31
3903,2019-12-06,112.52,314.87,59.57
3904,2019-12-09,112.58,313.88,59.68
3905,2019-12-10,112.54,313.53,59.49
3906,2019-12-11,112.84,314.42,59.68
3907,2019-12-12,112.36,317.13,59.97
3908,2019-12-13,112.81,317.32,60.16
3909,2019-12-16,112.58,319.5,60.45
3910,2019-12-17,112.59,319.57,60.41
3911,2019-12-18,112.37,319.59,60.41
3912,2019-12-19,112.3,320.9,60.32
3913,2019-12-20,112.32,320.73,60.52
3914,2019-12-23,112.24,321.22,60.6
3915,2019-12-27,112.63,322.86,60.95
3916,2019-12-30,112.63,321.08,60.87
3917,2019-12-31,112.37,321.86,60.84
3918,2020-01-02,112.68,324.87,61.12
3919,2020-01-03,113.01,322.41,61.08
3920,2020-01-06,112.92,323.64,60.93
3921,2020-01-07,112.8,322.73,60.98
3922,2020-01-08,112.67,324.45,61.07
3923,2020-01-09,112.79,326.65,61.29
3924,2020-01-10,112.98,325.71,61.46
3925,2020-01-13,112.91,327.95,61.35
3926,2020-01-14,113.01,327.45,61.44
3927,2020-01-15,113.18,328.19,61.65
3928,2020-01-16,113.18,330.92,61.75
3929,2020-01-17,113.05,331.95,61.97
3930,2020-01-21,113.37,331.3,61.87
3931,2020-01-22,113.43,331.34,62.05
3932,2020-01-23,113.58,331.72,61.82
3933,2020-01-24,113.79,328.77,62.01
3934,2020-01-27,114.14,323.5,61.22
3935,2020-01-28,114.04,326.89,61.27
3936,2020-01-29,114.3,326.62,61.42
3937,2020-01-30,114.31,327.68,61.15
3938,2020-01-31,114.65,321.73,61.28
3939,2020-02-03,114.37,324.12,61.17
3940,2020-02-04,113.99,329.06,61.62
3941,2020-02-05,113.82,332.86,61.89
3942,2020-02-06,113.89,333.98,62.14
3943,2020-02-07,114.22,332.2,62.04
3944,2020-02-10,114.35,334.68,62.02
3945,2020-02-11,114.21,335.26,62.4
3946,2020-02-12,114.09,337.42,62.5
3947,2020-02-13,114.17,337.06,62.38
3948,2020-02-14,114.29,337.6,62.46
3949,2020-02-18,114.44,336.73,62.37
3950,2020-02-19,114.41,338.34,62.48
3951,2020-02-20,114.67,336.95,62.42
3952,2020-02-21,114.9,333.48,62.07
3953,2020-02-24,115.27,322.42,61.18
3954,2020-02-25,115.47,312.65,60.93
3955,2020-02-26,115.35,311.5,60.19
3956,2020-02-27,115.37,297.51,59.28
3957,2020-02-28,116.22,296.26,57.66
3958,2020-03-02,115.94,309.09,58.52
3959,2020-03-03,116.73,300.24,59.35
3960,2020-03-04,116.64,312.86,59.46
3961,2020-03-05,117.0,302.46,59.48
3962,2020-03-06,117.86,297.46,58.63
3963,2020-03-09,117.71,274.23,57.0
3964,2020-03-10,116.38,288.42,56.58
3965,2020-03-11,114.72,274.36,56.18
3966,2020-03-12,110.13,248.11,53.44
3967,2020-03-13,111.86,269.32,52.68
3968,2020-03-16,113.73,239.85,51.52
3969,2020-03-17,110.79,252.8,50.76
3970,2020-03-18,106.57,240.0,49.56
3971,2020-03-19,108.95,240.51,49.36
3972,2020-03-20,110.03,228.8,50.87
3973,2020-03-23,112.64,222.95,48.87
3974,2020-03-24,113.57,243.15,50.72
3975,2020-03-25,114.73,246.79,51.85
3976,2020-03-26,115.08,261.2,53.11
3977,2020-03-27,115.57,253.42,52.98
3978,2020-03-30,115.68,261.65,53.13
3979,2020-03-31,115.37,257.75,53.4
3980,2020-04-01,114.73,246.15,52.38
3981,2020-04-02,114.9,251.83,51.96
3982,2020-04-03,114.98,248.19,52.44
3983,2020-04-06,115.54,264.86,53.36
3984,2020-04-07,115.7,265.13,54.96
3985,2020-04-08,115.81,274.03,54.25
3986,2020-04-09,117.25,278.2,55.8
3987,2020-04-14,116.76,283.79,56.48
3988,2020-04-15,117.24,277.76,55.77
3989,2020-04-16,117.39,279.1,55.86
3990,2020-04-17,117.25,286.64,56.86
3991,2020-04-20,117.08,281.59,56.55
3992,2020-04-21,117.14,273.04,55.91
3993,2020-04-22,117.14,279.1,55.96
3994,2020-04-23,117.42,279.08,56.37
3995,2020-04-24,117.36,282.97,56.19
3996,2020-04-27,116.82,287.05,57.01
3997,2020-04-28,117.28,285.73,57.46
3998,2020-04-29,117.36,293.21,57.85
3999,2020-04-30,117.1,290.48,57.82
4000,2020-05-04,116.97,283.57,56.52
4001,2020-05-05,116.88,286.19,57.22
4002,2020-05-06,116.41,284.25,57.05
4003,2020-05-07,116.77,287.68,57.27
4004,2020-05-08,116.46,292.44,57.75
4005,2020-05-11,116.11,292.5,57.63
4006,2020-05-12,116.41,286.67,57.79
4007,2020-05-13,116.6,281.6,57.22
4008,2020-05-14,116.96,284.97,56.24
4009,2020-05-15,117.03,286.28,57.07
4010,2020-05-18,116.86,295.0,58.11
4011,2020-05-19,116.99,291.97,58.33
4012,2020-05-20,117.29,296.93,58.72
4013,2020-05-22,117.44,295.44,58.4
4014,2020-05-26,117.25,299.08,59.18
4015,2020-05-27,117.42,303.53,59.07
4016,2020-05-28,117.34,302.97,59.7
4017,2020-05-29,117.65,304.32,59.64
4018,2020-06-02,117.47,308.08,60.32
4019,2020-06-03,117.18,312.18,60.75
4020,2020-06-04,116.83,311.36,60.95
4021,2020-06-05,116.9,319.34,61.34
4022,2020-06-08,117.03,323.2,61.67
4023,2020-06-09,117.18,320.79,61.76
4024,2020-06-10,117.66,319.0,61.81
4025,2020-06-11,117.46,300.61,60.93
4026,2020-06-12,117.58,304.21,60.41
4027,2020-06-15,117.97,307.05,59.53
4028,2020-06-16,117.74,312.96,61.12
4029,2020-06-17,117.64,311.66,61.11
4030,2020-06-18,117.76,311.78,60.93
4031,2020-06-19,117.8,308.64,61.35
4032,2020-06-22,117.77,310.62,61.08
4033,2020-06-24,117.73,304.09,61.03
4034,2020-06-25,117.87,307.35,60.48
4035,2020-06-26,118.01,300.05,60.72
4036,2020-06-29,118.11,304.46,60.19
4037,2020-06-30,118.21,308.36,60.57
4038,2020-07-01,118.05,310.52,61.02
4039,2020-07-02,118.19,312.23,61.83
4040,2020-07-06,118.18,317.05,62.26
4041,2020-07-07,118.36,313.78,62.18
4042,2020-07-08,118.32,316.18,62.37
4043,2020-07-09,118.63,314.38,62.49
4044,2020-07-10,118.49,317.59,62.25
4045,2020-07-13,118.48,314.84,62.81
4046,2020-07-14,118.67,318.92,62.19
4047,2020-07-15,118.68,321.85,63.15
4048,2020-07-16,118.76,320.79,62.93
4049,2020-07-17,118.88,321.72,63.17
4050,2020-07-20,119.01,324.32,63.31
4051,2020-07-21,119.08,325.01,64.07
4052,2020-07-22,119.18,326.86,64.1
4053,2020-07-23,119.32,322.96,64.36
4054,2020-07-24,119.28,320.88,63.64
4055,2020-07-27,119.2,323.22,64.14
4056,2020-07-28,119.28,321.17,64.06
4057,2020-07-29,119.42,325.12,64.26
4058,2020-07-30,119.51,323.96,63.81
4059,2020-07-31,119.56,326.52,64.21
4060,2020-08-03,119.4,328.79,64.35
4061,2020-08-04,119.63,330.06,64.58
4062,2020-08-05,119.4,332.11,65.28
4063,2020-08-06,119.57,334.33,65.33
4064,2020-08-07,119.43,334.57,65.22
4065,2020-08-10,119.32,335.57,65.29
4066,2020-08-11,118.99,332.8,65.44
4067,2020-08-12,118.75,337.44,65.41
4068,2020-08-13,118.31,336.83,65.63
4069,2020-08-14,118.2,336.84,65.41
4070,2020-08-17,118.36,337.91,65.63
4071,2020-08-18,118.53,338.64,65.89
4072,2020-08-19,118.35,337.23,65.87
4073,2020-08-20,118.56,338.28,65.3
4074,2020-08-21,118.68,339.48,65.35
4075,2020-08-24,118.63,342.92,65.91
4076,2020-08-25,118.38,344.12,66.07
4077,2020-08-26,118.36,347.57,66.27
4078,2020-08-27,117.95,348.33,66.64
4079,2020-08-28,118.11,350.58,66.78
4080,2020-08-31,118.37,349.31,66.71
4081,2020-09-01,118.42,352.6,66.76
4082,2020-09-02,118.66,357.7,67.22
4083,2020-09-03,118.69,345.39,67.48
4084,2020-09-04,118.1,342.57,66.1
4085,2020-09-08,118.23,333.21,65.37
4086,2020-09-09,118.22,339.79,65.73
4087,2020-09-10,118.23,333.89,66.34
4088,2020-09-11,118.37,334.06,65.66
4089,2020-09-14,118.38,338.46,66.23
4090,2020-09-15,118.39,340.17,66.5
4091,2020-09-16,118.33,338.82,66.59
4092,2020-09-17,118.36,335.84,65.97
4093,2020-09-18,118.22,330.65,66.08
4094,2020-09-21,118.24,326.97,64.81
4095,2020-09-22,118.33,330.3,64.86
4096,2020-09-23,118.08,322.64,65.02
4097,2020-09-24,118.09,323.5,64.07
4098,2020-09-25,118.13,328.73,64.07
4099,2020-09-28,118.23,334.19,65.14
4100,2020-09-29,118.25,332.37,65.39
4101,2020-09-30,118.06,334.89,65.47
4102,2020-10-01,118.02,337.04,65.72
4103,2020-10-02,117.9,333.84,65.51
4104,2020-10-05,117.52,339.76,65.93
4105,2020-10-06,117.62,334.93,66.26
4106,2020-10-07,117.54,340.76,66.21
4107,2020-10-08,117.69,343.78,66.68
4108,2020-10-09,117.72,346.85,67.14
4109,2020-10-12,117.95,352.43,67.55
4110,2020-10-13,117.98,350.13,67.61
4111,2020-10-14,118.05,347.93,67.71
4112,2020-10-15,117.95,347.5,66.75
4113,2020-10-16,117.89,347.29,67.24
4114,2020-10-19,117.75,342.01,67.28
4115,2020-10-20,117.65,343.38,67.03
4116,2020-10-21,117.51,342.73,67.07
4117,2020-10-22,117.3,344.61,66.64
4118,2020-10-23,117.47,345.78,66.84
4119,2020-10-26,117.63,339.39,66.16
4120,2020-10-27,117.9,338.22,66.02
4121,2020-10-28,117.73,326.66,64.65
4122,2020-10-29,117.52,329.98,64.68
4123,2020-10-30,117.2,326.54,63.98
4124,2020-11-02,117.22,330.2,64.88
4125,2020-11-03,117.17,336.03,65.63
4126,2020-11-04,117.95,343.54,66.53
4127,2020-11-05,118.06,350.24,67.82
4128,2020-11-06,117.8,350.16,67.88
4129,2020-11-09,117.25,354.56,69.2
4130,2020-11-10,117.06,354.04,68.61
4131,2020-11-11,117.13,356.67,68.66
4132,2020-11-12,117.62,353.21,68.7
4133,2020-11-13,117.64,358.1,68.93
4134,2020-11-16,117.63,362.57,69.42
4135,2020-11-17,117.87,360.62,69.32
4136,2020-11-18,117.95,356.28,69.69
4137,2020-11-19,118.17,357.78,69.26
4138,2020-11-20,118.29,355.33,69.47
4139,2020-11-23,118.26,357.46,69.6
4140,2020-11-24,118.1,363.22,69.98
4141,2020-11-25,118.06,362.66,70.21
4142,2020-11-27,118.26,363.67,70.75
4143,2020-11-30,118.42,362.06,70.53
4144,2020-12-01,117.84,366.02,70.74
4145,2020-12-02,117.71,366.79,70.57
4146,2020-12-03,117.91,366.69,70.95
4147,2020-12-04,117.59,369.85,71.09
4148,2020-12-07,117.77,369.09,71.15
4149,2020-12-08,117.78,370.17,71.2
4150,2020-12-09,117.61,366.85,71.45
4151,2020-12-10,117.9,366.73,71.28
4152,2020-12-11,118.03,366.3,71.19
4153,2020-12-14,117.96,364.66,71.62
4154,2020-12-15,118.03,369.59,71.33
4155,2020-12-16,117.98,370.17,71.7
4156,2020-12-17,117.85,372.24,72.3
4157,2020-12-18,117.79,369.18,72.2
4158,2020-12-21,117.79,367.86,71.6
4159,2020-12-22,117.96,367.24,72.08
4160,2020-12-23,117.88,367.57,72.35
4161,2020-12-28,118.01,372.17,72.62
4162,2020-12-29,118.03,371.46,72.73
4163,2020-12-30,118.1,371.99,73.01
4164,2020-12-31,118.19,373.88,72.84
4165,2021-01-04,118.04,368.79,73.18
4166,2021-01-05,117.92,371.33,72.84
4167,2021-01-06,117.34,373.55,73.15
4168,2021-01-07,117.22,379.1,73.69
4169,2021-01-08,117.08,381.26,74.15
4170,2021-01-11,116.89,378.69,73.66
4171,2021-01-12,116.99,378.77,73.72
4172,2021-01-13,117.36,379.79,73.75
4173,2021-01-14,117.13,378.46,73.97
4174,2021-01-15,117.25,375.7,73.6
4175,2021-01-19,117.41,378.65,73.77
4176,2021-01-20,117.42,383.89,74.26
4177,2021-01-21,117.25,384.24,74.51
4178,2021-01-22,117.25,382.88,74.29
4179,2021-01-25,117.55,384.39,74.37
4180,2021-01-26,117.51,383.79,74.45
4181,2021-01-27,117.52,374.41,73.19
4182,2021-01-28,117.44,377.63,73.4
4183,2021-01-29,117.31,370.07,73.09
4184,2021-02-01,117.23,376.23,73.0
4185,2021-02-02,117.05,381.55,73.84
4186,2021-02-03,116.91,381.85,74.21
4187,2021-02-04,116.86,386.19,74.23
4188,2021-02-05,116.71,387.71,74.64
4189,2021-02-08,116.83,390.51,75.16
4190,2021-02-09,116.88,390.25,75.26
4191,2021-02-10,116.99,390.08,75.66
4192,2021-02-11,116.85,390.71,75.54
4193,2021-02-12,116.58,392.64,75.48
4194,2021-02-16,116.03,392.3,75.75
4195,2021-02-17,116.26,392.39,75.42
4196,2021-02-18,116.2,390.72,75.11
4197,2021-02-19,115.84,390.03,75.52
4198,2021-02-22,115.48,387.03,75.15
4199,2021-02-23,115.51,387.5,74.32
4200,2021-02-24,115.47,391.77,74.47
4201,2021-02-25,114.41,382.33,74.97
4202,2021-02-26,115.34,380.36,73.62
4203,2021-03-01,115.09,389.58,74.23
4204,2021-03-02,115.11,386.54,74.42
4205,2021-03-03,114.69,381.42,73.95
4206,2021-03-04,114.36,376.7,73.28
4207,2021-03-05,114.28,383.63,72.61
4208,2021-03-08,113.83,381.72,73.16
4209,2021-03-09,114.26,387.17,73.61
4210,2021-03-10,114.45,389.58,74.01
4211,2021-03-11,114.44,393.53,74.6
4212,2021-03-12,113.79,394.06,74.51
4213,2021-03-15,113.91,396.41,74.48
4214,2021-03-16,113.87,395.91,74.8
4215,2021-03-17,113.86,397.26,74.39
4216,2021-03-18,113.42,391.48,74.64
4217,2021-03-19,113.51,389.48,74.07
4218,2021-03-22,113.73,392.59,74.05
4219,2021-03-23,114.02,389.5,73.95
4220,2021-03-24,114.16,387.52,73.8
4221,2021-03-25,114.1,389.7,73.0
4222,2021-03-26,113.91,395.98,73.89
4223,2021-03-29,113.72,395.78,74.06
4224,2021-03-30,113.81,394.73,73.89
4225,2021-03-31,113.83,396.33,74.11
4226,2021-04-01,114.04,400.61,74.5
4227,2021-04-06,114.21,406.12,75.35
4228,2021-04-07,114.03,406.59,75.25
4229,2021-04-08,114.31,408.52,75.43
4230,2021-04-09,114.18,411.49,75.45
4231,2021-04-12,114.15,411.64,75.51
4232,2021-04-13,114.48,412.86,75.63
4233,2021-04-14,114.39,411.45,75.97
4234,2021-04-15,114.84,415.87,76.06
4235,2021-04-16,114.54,417.26,76.39
4236,2021-04-19,114.45,415.21,76.65
4237,2021-04-20,114.63,412.17,76.11
4238,2021-04-21,114.74,416.07,75.84
4239,2021-04-22,114.77,412.27,76.2
4240,2021-04-23,114.75,416.74,76.34
4241,2021-04-26,114.65,417.61,76.81
4242,2021-04-27,114.37,417.52,76.89
4243,2021-04-28,114.43,417.4,77.09
4244,2021-04-29,114.37,420.06,77.21
4245,2021-04-30,114.49,417.3,76.94
4246,2021-05-03,114.39,418.2,76.89
4247,2021-05-04,114.53,415.62,76.16
4248,2021-05-05,114.62,415.75,76.52
4249,2021-05-06,114.64,419.07,76.42
4250,2021-05-07,114.61,422.12,77.17
4251,2021-05-10,114.43,417.94,77.38
4252,2021-05-11,114.18,414.21,76.55
4253,2021-05-12,113.78,405.41,76.11
4254,2021-05-14,114.3,416.58,76.31
4255,2021-05-17,114.2,415.52,76.34
4256,2021-05-18,114.06,411.94,76.72
4257,2021-05-19,113.9,410.86,75.77
4258,2021-05-20,114.29,415.28,76.38
4259,2021-05-21,114.34,414.94,76.98
4260,2021-05-25,114.73,418.24,77.27
4261,2021-05-26,114.69,419.07,77.12
4262,2021-05-27,114.55,419.29,77.4
4263,2021-05-28,114.55,420.04,77.59
4264,2021-06-01,114.33,419.67,77.95
4265,2021-06-02,114.48,420.33,77.74
4266,2021-06-03,114.21,418.77,77.29
4267,2021-06-04,114.68,422.6,77.61
4268,2021-06-07,114.6,422.19,77.75
4269,2021-06-08,114.81,422.28,77.59
4270,2021-06-09,115.04,421.65,77.63
4271,2021-06-10,115.28,423.61,77.76
4272,2021-06-11,115.23,424.31,77.76
4273,2021-06-14,114.94,425.26,77.8
4274,2021-06-15,114.99,424.48,77.82
4275,2021-06-16,114.62,422.11,77.75
4276,2021-06-17,114.98,421.97,77.25
4277,2021-06-18,115.29,414.92,76.61
4278,2021-06-21,114.99,420.86,76.66
4279,2021-06-22,115.11,423.11,76.84
4280,2021-06-24,115.09,425.1,77.38
4281,2021-06-25,114.86,426.61,77.6
4282,2021-06-28,115.19,427.47,77.5
4283,2021-06-29,115.25,427.7,77.63
4284,2021-06-30,115.33,428.06,77.44
4285,2021-07-01,115.11,430.43,77.51
4286,2021-07-02,115.36,433.72,77.57
4287,2021-07-06,115.73,432.93,77.62
4288,2021-07-07,115.93,434.46,77.54
4289,2021-07-08,116.06,430.92,76.78
4290,2021-07-09,115.68,435.52,77.46
4291,2021-07-12,115.61,437.08,77.8
4292,2021-07-13,115.36,435.59,77.78
4293,2021-07-14,115.75,436.24,77.79
4294,2021-07-15,116.0,434.75,77.36
4295,2021-07-16,115.9,431.34,77.09
4296,2021-07-19,116.51,424.97,75.72
4297,2021-07-20,116.4,431.06,75.99
4298,2021-07-21,116.02,434.55,76.85
4299,2021-07-22,116.29,435.46,77.05
4300,2021-07-23,116.21,439.94,77.28
4301,2021-07-26,116.11,441.02,77.49
4302,2021-07-27,116.38,439.01,77.1
4303,2021-07-28,116.49,438.83,77.15
4304,2021-07-29,116.3,440.65,77.67
4305,2021-07-30,116.46,438.51,77.55
4306,2021-08-02,116.54,437.59,77.62
4307,2021-08-03,116.58,441.15,77.23
4308,2021-08-04,116.57,438.98,77.65
4309,2021-08-05,116.31,441.76,77.72
4310,2021-08-06,115.79,442.49,77.72
4311,2021-08-09,115.58,442.13,77.63
4312,2021-08-10,115.43,442.68,77.75
4313,2021-08-11,115.54,443.78,77.86
4314,2021-08-12,115.55,445.11,77.8
4315,2021-08-13,115.97,445.92,77.96
4316,2021-08-16,116.03,446.97,77.55
4317,2021-08-17,115.94,444.04,77.29
4318,2021-08-18,115.95,439.18,77.31
4319,2021-08-19,116.15,439.86,76.55
4320,2021-08-20,116.16,443.36,76.73
4321,2021-08-23,116.16,447.26,77.26
4322,2021-08-24,115.99,447.97,77.74
4323,2021-08-25,115.77,448.91,77.85
4324,2021-08-26,115.78,446.26,77.85
4325,2021-08-27,116.1,450.25,77.77
4326,2021-08-30,116.23,452.23,78.14
4327,2021-08-31,116.06,451.56,78.08
4328,2021-09-01,115.93,451.8,78.24
4329,2021-09-02,116.05,453.19,78.42
4330,2021-09-03,115.85,453.08,78.34
4331,2021-09-07,115.54,451.46,78.34
4332,2021-09-08,115.73,450.91,77.99
4333,2021-09-09,116.1,448.98,77.92
4334,2021-09-10,115.87,445.44,77.94
4335,2021-09-13,116.02,446.58,77.63
4336,2021-09-14,116.28,444.17,77.56
4337,2021-09-15,116.17,447.88,77.34
4338,2021-09-16,115.97,447.17,77.32
4339,2021-09-17,115.87,441.4,77.26
4340,2021-09-20,116.09,434.04,76.31
4341,2021-09-21,116.14,433.63,76.53
4342,2021-09-22,116.18,437.86,76.61
4343,2021-09-23,115.61,443.18,77.19
4344,2021-09-24,115.41,443.91,77.1
4345,2021-09-27,115.25,442.64,77.03
4346,2021-09-28,114.77,433.72,76.39
4347,2021-09-29,114.85,434.45,76.1
4348,2021-09-30,114.83,429.14,75.99
4349,2021-10-01,115.0,434.24,75.49
4350,2021-10-04,114.92,428.64,75.74
4351,2021-10-05,114.65,433.1,75.43
4352,2021-10-06,114.7,434.9,74.94
4353,2021-10-07,114.38,438.66,76.11
4354,2021-10-08,114.13,437.86,76.01
4355,2021-10-11,113.95,434.69,75.93
4356,2021-10-12,114.37,433.62,75.36
4357,2021-10-13,114.63,435.18,75.39
4358,2021-10-14,114.85,442.5,76.27
4359,2021-10-15,114.57,445.87,76.85
4360,2021-10-18,114.49,447.19,76.75
4361,2021-10-19,114.16,450.64,77.12
4362,2021-10-20,114.08,452.41,77.37
4363,2021-10-21,113.84,453.59,77.48
4364,2021-10-22,114.06,453.12,77.74
4365,2021-10-25,114.17,455.55,77.69
4366,2021-10-26,114.38,455.96,77.93
4367,2021-10-27,114.76,453.94,77.86
4368,2021-10-28,114.67,458.32,77.69
4369,2021-10-29,114.64,459.25,77.55
4370,2021-11-02,114.62,461.9,77.87
4371,2021-11-03,114.39,464.72,77.84
4372,2021-11-04,114.77,466.91,78.27
4373,2021-11-05,115.22,468.53,78.49
4374,2021-11-08,115.01,468.93,78.71
4375,2021-11-09,115.33,467.38,78.48
4376,2021-11-10,114.55,463.62,78.49
4377,2021-11-11,114.34,463.77,78.21
4378,2021-11-12,114.32,467.27,78.2
4379,2021-11-15,113.9,467.43,78.52
4380,2021-11-16,113.86,469.28,78.46
4381,2021-11-17,114.13,468.14,78.41
4382,2021-11-18,114.23,469.73,78.23
4383,2021-11-19,114.45,468.89,78.07
4384,2021-11-22,113.9,467.57,77.98
4385,2021-11-23,113.45,468.19,77.47
4386,2021-11-24,113.71,469.44,76.84
4387,2021-11-26,114.52,458.97,76.29
4388,2021-11-29,114.58,464.6,76.37
4389,2021-11-30,114.77,455.56,76.37
4390,2021-12-01,114.63,450.5,76.27
4391,2021-12-02,114.61,457.4,75.71
4392,2021-12-03,115.07,453.42,75.53
4393,2021-12-06,114.67,458.79,75.61
4394,2021-12-07,114.49,468.28,76.9
4395,2021-12-08,114.19,469.52,77.03
4396,2021-12-09,114.2,466.35,77.02
4397,2021-12-10,114.23,470.74,76.83
4398,2021-12-13,114.63,466.57,76.76
4399,2021-12-14,114.41,463.36,76.27
4400,2021-12-15,114.32,470.6,75.79
4401,2021-12-16,114.36,466.45,76.83
4402,2021-12-17,114.5,459.87,75.8
4403,2021-12-20,114.33,454.98,75.17
4404,2021-12-21,114.24,463.06,75.66
4405,2021-12-22,114.34,467.69,76.18
4406,2021-12-23,114.2,470.6,76.95
4407,2021-12-27,114.26,477.26,77.07
4408,2021-12-28,114.21,476.87,77.58
4409,2021-12-29,113.87,477.48,77.45
4410,2021-12-30,114.12,476.16,77.57
4411,2021-12-31,114.08,474.96,77.41
4412,2022-01-03,113.3,477.71,77.2
4413,2022-01-04,113.29,477.55,77.71
4414,2022-01-05,112.94,468.38,77.39
4415,2022-01-06,112.82,467.94,76.18
4416,2022-01-07,112.49,466.09,76.46
4417,2022-01-10,112.39,465.51,75.42
4418,2022-01-11,112.6,469.75,75.73
4419,2022-01-12,112.6,471.02,76.99
4420,2022-01-13,112.8,464.53,77.0
4421,2022-01-14,112.17,464.72,76.19
4422,2022-01-18,111.49,456.49,75.34
4423,2022-01-19,111.73,451.75,75.44
4424,2022-01-20,111.79,446.75,75.31
4425,2022-01-21,112.23,437.98,74.09
4426,2022-01-24,112.1,439.84,72.57
4427,2022-01-25,111.99,434.47,72.54
4428,2022-01-26,111.36,433.38,73.79
4429,2022-01-27,111.73,431.24,73.36
4430,2022-01-28,111.81,441.95,72.27
4431,2022-01-31,111.8,449.91,73.42
4432,2022-02-01,111.6,452.95,74.26
4433,2022-02-02,111.72,457.35,74.7
4434,2022-02-03,111.27,446.6,74.45
4435,2022-02-04,110.57,448.7,74.09
4436,2022-02-07,110.67,447.26,74.45
4437,2022-02-08,110.33,450.94,74.11
4438,2022-02-09,110.4,457.54,75.15
4439,2022-02-10,109.38,449.32,75.22
4440,2022-02-11,110.1,440.46,74.78
4441,2022-02-14,109.46,439.02,73.8
4442,2022-02-15,109.28,446.1,74.07
4443,2022-02-16,109.41,446.6,74.22
4444,2022-02-17,109.64,437.06,73.94
4445,2022-02-18,109.87,434.23,73.62
4446,2022-02-22,109.75,429.57,72.96
4447,2022-02-23,109.26,421.95,72.61
4448,2022-02-24,109.46,428.3,70.69
4449,2022-02-25,109.57,437.75,71.93
4450,2022-02-28,110.36,436.63,72.32
4451,2022-03-01,110.82,429.98,72.3
4452,2022-03-02,109.49,437.89,71.92
4453,2022-03-03,109.86,435.71,72.11
4454,2022-03-04,110.3,432.17,70.76
4455,2022-03-07,109.66,419.43,70.07
4456,2022-03-08,109.27,416.25,69.08
4457,2022-03-09,109.04,427.41,69.88
4458,2022-03-10,108.43,425.48,70.05
4459,2022-03-11,108.41,420.07,70.09
4460,2022-03-14,107.36,417.0,69.72
4461,2022-03-15,107.6,426.17,69.24
4462,2022-03-16,107.68,435.62,70.61
4463,2022-03-17,107.86,441.07,71.01
4464,2022-03-18,108.1,444.52,71.54
4465,2022-03-21,107.04,444.39,71.93
4466,2022-03-22,106.75,449.59,72.21
4467,2022-03-23,107.19,443.8,71.94
4468,2022-03-24,106.95,450.49,71.84
4469,2022-03-25,106.1,452.69,72.26
4470,2022-03-28,106.36,455.91,72.09
4471,2022-03-29,106.86,461.55,72.89
4472,2022-03-30,107.15,458.7,73.14
4473,2022-03-31,107.1,451.64,72.68
4474,2022-04-01,106.75,452.92,72.32
4475,2022-04-04,106.84,456.8,72.48
4476,2022-04-05,105.76,451.03,72.54
4477,2022-04-06,105.49,446.52,71.3
4478,2022-04-07,105.26,448.77,71.41
4479,2022-04-08,104.73,447.57,71.21
4480,2022-04-11,104.28,439.92,71.01
4481,2022-04-12,104.61,438.29,71.18
4482,2022-04-13,104.82,443.31,70.77
4483,2022-04-14,103.97,437.79,71.15
4484,2022-04-19,103.02,445.04,70.85
